Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
889, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 6117 2605 2482 2478 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2478 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMMDDHFMSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
890, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2198 2196 2194 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 m2198 (m2196) m2194 m2207 f2502 , MFFSDHFFSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
891, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2198 2197 2194 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 m2198 (f2197) m2194 m2207 f2502 , MFFSDHFMSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
892, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2200 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 m2207 f2502 , MFFSDHMFFSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
893, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2200 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 m2207 f2502 , MFFSDHMFMSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
894, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2198 2196 2194 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 m2198 (m2196) m2194 m2207 f2502 , MFMSDHFFSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
895, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2198 2197 2194 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 m2198 (f2197) m2194 m2207 f2502 , MFMSDHFMSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
896, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2200 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMSDHMFFSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
897, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2200 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMSDHMFMSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
898, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 2607 2605 2482 2492 2491 2206 2194 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 f2206 (m2194) m2207 f2502 , MFMFDDSWMFSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
899, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 2607 2605 2482 2492 2491 2206 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 f2206 (f2195) m2207 f2502 , MFMFDDSWMMSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
900, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 6117 2605 2482 2492 2491 2206 2194 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 f2206 (m2194) m2207 f2502 , MFMMDDSWMFSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
901, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 6117 2605 2482 2492 2491 2206 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 f2206 (f2195) m2207 f2502 , MFMMDDSWMMSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
902, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6987 6220 2498 2497 2502 2372 2353 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 m2372 m2353 (m2324) f2351 f2212 f2494 , FMMFSSDDHFFDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
903, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6988 6220 2498 2497 2502 2372 2353 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 m2372 m2353 (m2324) f2351 f2212 f2494 , FMMMSSDDHFFDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
904, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6987 6220 2498 2497 2502 2372 2353 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 m2372 m2353 (f2325) f2351 f2212 f2494 , FMMFSSDDHFMDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
905, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6988 6220 2498 2497 2502 2372 2353 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 m2372 m2353 (f2325) f2351 f2212 f2494 , FMMMSSDDHFMDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
906, 2372, m, 2502, f, 2498, m, 2499, f, 2372 2360 2527 2526 2607 2605 2499 2498 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2499 (m2498) f2497 f2502 , MFMFDDHDD, 2372 2502, 2498 2499, G2, 2, G-2, 0, 7, 2
907, 2372, m, 2502, f, 2498, m, 2499, f, 2372 2360 2527 2526 6117 2605 2499 2498 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2499 (m2498) f2497 f2502 , MFMMDDHDD, 2372 2502, 2498 2499, G2, 2, G-2, 0, 7, 2
908, 2372, m, 2502, f, 2525, m, 2526, f, 2372 2360 2527 2525 2526 2607 2605 2499 2497 2502 , m2372 f2360 m2527 (m2525) f2526 (m2607) f2605 f2499 f2497 f2502 , MFFWFDDDD, 2372 2502, 2525 2526, G3, 0, G-3, 1, 4, 5
909, 2372, m, 2502, f, 2525, m, 2526, f, 2372 2360 2527 2525 2526 6117 2605 2499 2497 2502 , m2372 f2360 m2527 (m2525) f2526 (f6117) f2605 f2499 f2497 f2502 , MFFWMDDDD, 2372 2502, 2525 2526, G3, 0, G-3, 1, 4, 5
910, 2372, m, 2502, f, 2527, m, 2530, f, 2372 2360 2530 2527 2526 2607 2605 2499 2497 2502 , m2372 f2360 (f2530) m2527 f2526 (m2607) f2605 f2499 f2497 f2502 , MMHMFDDDD, 2372 2502, 2527 2530, G2, 0, G-2, 2, 3, 6
911, 2372, m, 2502, f, 2527, m, 2530, f, 2372 2360 2530 2527 2526 6117 2605 2499 2497 2502 , m2372 f2360 (f2530) m2527 f2526 (f6117) f2605 f2499 f2497 f2502 , MMHMMDDDD, 2372 2502, 2527 2530, G2, 0, G-2, 2, 3, 6
912, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2324 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMFSSWMMMFDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
913, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2324 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMFSSWMMMMDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
914, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2351 2324 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , MFSSWMMMFDSSD, 2541 2589, 2372 2502, G0, 2, G0, 4, 5, 8
915, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2351 2324 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , MFSSWMMMMDSSD, 2541 2589, 2372 2502, G0, 2, G0, 4, 5, 8
916, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2325 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMMSSWMMMFDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
917, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2325 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMMSSWMMMMDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
918, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2351 2325 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , MMSSWMMMFDSSD, 2541 2589, 2372 2502, G0, 2, G0, 4, 5, 8
919, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2351 2325 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , MMSSWMMMMDSSD, 2541 2589, 2372 2502, G0, 2, G0, 4, 5, 8
920, 2372, m, 2502, f, 2604, m, 2605, f, 2372 2360 2527 2526 2607 2605 2604 2499 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 (m2604) f2499 f2497 f2502 , MFMFDHDDD, 2372 2502, 2604 2605, G3, 1, G-3, 0, 6, 3
921, 2372, m, 2502, f, 2604, m, 2605, f, 2372 2360 2527 2526 6117 2605 2604 2499 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 (m2604) f2499 f2497 f2502 , MFMMDHDDD, 2372 2502, 2604 2605, G3, 1, G-3, 0, 6, 3
922, 2372, m, 2502, f, 2607, m, 6117, f, 2372 2360 2527 2526 2607 6117 2605 2499 2497 2502 , m2372 f2360 m2527 f2526 (m2607) (f6117) f2605 f2499 f2497 f2502 , MFMFWDDDD, 2372 2502, 2607 6117, G4, 0, G-4, 0, 5, 4
923, 2372, m, 2502, f, 2607, m, 6117, f, 2372 2360 2527 2526 6117 2607 2605 2499 2497 2502 , m2372 f2360 m2527 f2526 (f6117) (m2607) f2605 f2499 f2497 f2502 , MFMMHDDDD, 2372 2502, 2607 6117, G4, 0, G-4, 0, 5, 4
924, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2604 2219 2461 2376 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2376 , FFDSWMFSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
925, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2376 , FFDSWMMSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
926, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2604 2219 2461 2376 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2376 , FMDSWMFSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
927, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2376 , FMDSWMMSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
928, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2436 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2376 , FFDDHMFDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
929, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2437 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2376 , FFDDHMMDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
930, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2436 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2376 , FMDDHMFDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
931, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2437 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2376 , FMDDHMMDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
932, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2324 2352 2382 2815 2803 2527 2526 2607 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 f2382 m2815 f2803 m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , FFDDHMFMFDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
933, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2324 2352 2382 2815 2803 2527 2526 6117 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 f2382 m2815 f2803 m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , FFDDHMFMMDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
934, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2325 2352 2382 2815 2803 2527 2526 2607 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 f2382 m2815 f2803 m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , FMDDHMFMFDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
935, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2325 2352 2382 2815 2803 2527 2526 6117 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 f2382 m2815 f2803 m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , FMDDHMFMMDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
936, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2436 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2376 , FFDDHMFDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
937, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2437 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2376 , FFDDHMMDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
938, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2436 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2376 , FMDDHMFDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
939, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2437 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2376 , FMDDHMMDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
940, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2324 2354 2388 2392 2497 2499 2604 2219 2461 2376 , m2373 m2353 (m2324) m2354 m2388 f2392 f2497 f2499 (m2604) m2219 f2461 f2376 , FFSSWMMFSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
941, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2324 2354 2388 2392 2497 2499 2605 2219 2461 2376 , m2373 m2353 (m2324) m2354 m2388 f2392 f2497 f2499 (f2605) m2219 f2461 f2376 , FFSSWMMMSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
942, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2325 2354 2388 2392 2497 2499 2604 2219 2461 2376 , m2373 m2353 (f2325) m2354 m2388 f2392 f2497 f2499 (m2604) m2219 f2461 f2376 , FMSSWMMFSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
943, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2325 2354 2388 2392 2497 2499 2605 2219 2461 2376 , m2373 m2353 (f2325) m2354 m2388 f2392 f2497 f2499 (f2605) m2219 f2461 f2376 , FMSSWMMMSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
944, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2219 2461 2376 , m2373 m2353 (m2324) f2356 f2399 m2404 (m2219) f2461 f2376 , FFDDHFDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
945, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2220 2461 2376 , m2373 m2353 (m2324) f2356 f2399 m2404 (f2220) f2461 f2376 , FFDDHMDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
946, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2219 2461 2376 , m2373 m2353 (f2325) f2356 f2399 m2404 (m2219) f2461 f2376 , FMDDHFDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
947, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2220 2461 2376 , m2373 m2353 (f2325) f2356 f2399 m2404 (f2220) f2461 f2376 , FMDDHMDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
948, 2373, m, 2376, f, 2413, m, 2409, f, 2373 2353 2324 2233 2409 2413 2677 2527 2526 2607 2605 2219 2461 2376 , m2373 m2353 (m2324) m2233 f2409 m2413 f2677 m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , FFSDHMFMFDSDD, 2373 2376, 2409 2413, G0, 2, G0, 4, 5, 8
949, 2373, m, 2376, f, 2413, m, 2409, f, 2373 2353 2324 2233 2409 2413 2677 2527 2526 6117 2605 2219 2461 2376 , m2373 m2353 (m2324) m2233 f2409 m2413 f2677 m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , FFSDHMFMMDSDD, 2373 2376, 2409 2413, G0, 2, G0, 4, 5, 8
950, 2373, m, 2376, f, 2413, m, 2409, f, 2373 2353 2325 2233 2409 2413 2677 2527 2526 2607 2605 2219 2461 2376 , m2373 m2353 (f2325) m2233 f2409 m2413 f2677 m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , FMSDHMFMFDSDD, 2373 2376, 2409 2413, G0, 2, G0, 4, 5, 8
951, 2373, m, 2376, f, 2413, m, 2409, f, 2373 2353 2325 2233 2409 2413 2677 2527 2526 6117 2605 2219 2461 2376 , m2373 m2353 (f2325) m2233 f2409 m2413 f2677 m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , FMSDHMFMMDSDD, 2373 2376, 2409 2413, G0, 2, G0, 4, 5, 8
952, 2373, m, 2376, f, 2438, m, 2440, f, 2373 2360 2530 2798 2796 2440 2438 2436 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 m2438 (m2436) f2220 f2461 f2376 , MMMDDHFDDD, 2373 2376, 2438 2440, G1, 2, G-2, 1, 6, 4
953, 2373, m, 2376, f, 2438, m, 2440, f, 2373 2360 2530 2798 2796 2440 2438 2437 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 m2438 (f2437) f2220 f2461 f2376 , MMMDDHMDDD, 2373 2376, 2438 2440, G1, 2, G-2, 1, 6, 4
954, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2527 2803 2449 2442 2433 2436 2220 2461 2376 , m2373 f2360 (m2527) f2803 f2449 m2442 f2433 (m2436) f2220 f2461 f2376 , MFDDHMFDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
955, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2527 2803 2449 2442 2433 2437 2220 2461 2376 , m2373 f2360 (m2527) f2803 f2449 m2442 f2433 (f2437) f2220 f2461 f2376 , MFDDHMMDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
956, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2530 2803 2449 2442 2433 2436 2220 2461 2376 , m2373 f2360 (f2530) f2803 f2449 m2442 f2433 (m2436) f2220 f2461 f2376 , MMDDHMFDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
957, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2530 2803 2449 2442 2433 2437 2220 2461 2376 , m2373 f2360 (f2530) f2803 f2449 m2442 f2433 (f2437) f2220 f2461 f2376 , MMDDHMMDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
958, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 2607 2605 2482 2752 2446 2433 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2752 f2446 f2433 (m2436) f2220 f2461 f2376 , MFMFDDSWMFDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
959, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 2607 2605 2482 2752 2446 2433 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2752 f2446 f2433 (f2437) f2220 f2461 f2376 , MFMFDDSWMMDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
960, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 6117 2605 2482 2752 2446 2433 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2752 f2446 f2433 (m2436) f2220 f2461 f2376 , MFMMDDSWMFDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
961, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 6117 2605 2482 2752 2446 2433 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2752 f2446 f2433 (f2437) f2220 f2461 f2376 , MFMMDDSWMMDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
962, 2373, m, 2376, f, 2464, m, 2461, f, 2373 2360 2527 2526 2607 2605 2219 2461 2464 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 f2461 (m2464) f2376 , MFMFDSDHD, 2373 2376, 2461 2464, G1, 3, G-1, 0, 8, 1
963, 2373, m, 2376, f, 2464, m, 2461, f, 2373 2360 2527 2526 6117 2605 2219 2461 2464 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 f2461 (m2464) f2376 , MFMMDSDHD, 2373 2376, 2461 2464, G1, 3, G-1, 0, 8, 1
964, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 2607 2605 2482 2492 2491 2210 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 m2210 (m2436) f2220 f2461 f2376 , MFMFDDSWFFDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
965, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 2607 2605 2482 2492 2491 2210 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 m2210 (f2437) f2220 f2461 f2376 , MFMFDDSWFMDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
966, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 6117 2605 2482 2492 2491 2210 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 m2210 (m2436) f2220 f2461 f2376 , MFMMDDSWFFDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
967, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 6117 2605 2482 2492 2491 2210 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 m2210 (f2437) f2220 f2461 f2376 , MFMMDDSWFMDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
968, 2373, m, 2376, f, 2503, m, 2508, f, 2373 2353 2324 2356 2508 2503 2497 2499 2604 2219 2461 2376 , m2373 m2353 (m2324) f2356 f2508 m2503 f2497 f2499 (m2604) m2219 f2461 f2376 , FFDDHMMFSDD, 2373 2376, 2503 2508, G0, 2, G0, 3, 5, 6
969, 2373, m, 2376, f, 2503, m, 2508, f, 2373 2353 2324 2356 2508 2503 2497 2499 2605 2219 2461 2376 , m2373 m2353 (m2324) f2356 f2508 m2503 f2497 f2499 (f2605) m2219 f2461 f2376 , FFDDHMMMSDD, 2373 2376, 2503 2508, G0, 2, G0, 3, 5, 6
970, 2373, m, 2376, f, 2503, m, 2508, f, 2373 2353 2325 2356 2508 2503 2497 2499 2604 2219 2461 2376 , m2373 m2353 (f2325) f2356 f2508 m2503 f2497 f2499 (m2604) m2219 f2461 f2376 , FMDDHMMFSDD, 2373 2376, 2503 2508, G0, 2, G0, 3, 5, 6
971, 2373, m, 2376, f, 2503, m, 2508, f, 2373 2353 2325 2356 2508 2503 2497 2499 2605 2219 2461 2376 , m2373 m2353 (f2325) f2356 f2508 m2503 f2497 f2499 (f2605) m2219 f2461 f2376 , FMDDHMMMSDD, 2373 2376, 2503 2508, G0, 2, G0, 3, 5, 6
972, 2373, m, 2376, f, 2766, m, 2513, f, 2373 2353 2324 2336 2766 2513 2511 2512 2464 2376 , m2373 m2353 m2324 (m2336) m2766 f2513 (m2511) m2512 m2464 f2376 , FFFSWFSSD, 2373 2376, 2513 2766, G2, 1, G-2, 1, 5, 4
973, 2373, m, 2376, f, 2766, m, 2513, f, 2373 2353 2324 2337 2766 2513 2511 2512 2464 2376 , m2373 m2353 m2324 (f2337) m2766 f2513 (m2511) m2512 m2464 f2376 , FFMSWFSSD, 2373 2376, 2513 2766, G2, 1, G-2, 1, 5, 4
974, 2373, m, 2376, f, 2525, m, 2526, f, 2373 2360 2527 2525 2526 2607 2605 2219 2461 2376 , m2373 f2360 m2527 (m2525) f2526 (m2607) f2605 m2219 f2461 f2376 , MFFWFDSDD, 2373 2376, 2525 2526, G3, 0, G-3, 1, 4, 5
